user_key,age,gender,country,user_segment,lifetime_value_usd,plan_name,monthly_price,genre,content_type,device_type,operating_system,activity_date,month_name,year,minutes_watched,session_duration_mins,completion_rate,login_count,pause_count,buffering_events,stream_quality,engagement_score,watch_efficiency,revenue_attributed_usd,subscription_event_type,cancellation_reason,churn_flag
295,19,Male,Germany,"New User",135.3,Premium,19.99,Comedy,Series,Mobile,iOS/Android,2023-02-01,February,2023,23.64,25.28,0.88,9,1,1,1080p,37.656,0.935126582278481,1.31,,,0
296,52,Female,India,"Casual Viewer",705.89,Standard,13.99,Animation,Movie,Desktop,Windows/macOS,2023-09-21,September,2023,41.94,47.29,0.42,3,0,0,1080p,30.476,0.8868682596743497,0.72,Signup,,0
296,52,Female,India,"Casual Viewer",705.89,Standard,13.99,Sci-Fi,Series,"Smart TV",Tizen/WebOS,2023-03-15,March,2023,65.78,69.03,0.82,6,3,0,1080p,52.412,0.9529190207156308,1.94,,,0
297,33,Male,Australia,"Casual Viewer",698.76,Premium,19.99,Thriller,Movie,Mobile,iOS/Android,2023-06-18,June,2023,54.99,56.84,0.91,5,1,2,4K,50.29600000000001,0.9674524982406756,2.34,Signup,,0
298,58,Female,USA,"New User",33.11,Premium,19.99,Action,Movie,Desktop,Windows/macOS,2023-12-10,December,2023,25.14,31.51,0.57,2,1,3,4K,27.555999999999997,0.7978419549349413,2.22,,,0
298,58,Female,USA,"New User",33.11,Basic,7.99,Thriller,Series,Tablet,iPadOS/Android,2023-07-28,July,2023,53.27,66.27,0.36,9,3,4,4K,34.008,0.8038328051908858,2.16,,,0
298,58,Female,USA,"New User",33.11,Basic,7.99,Documentary,Movie,Desktop,Windows/macOS,2023-04-24,April,2023,54.63,55.11,0.6,9,8,4,1080p,41.652,0.9912901469787698,2.14,,,0
300,50,Female,Brazil,"Casual Viewer",111.81,Standard,13.99,Sci-Fi,Series,Desktop,Windows/macOS,2023-06-16,June,2023,80.41,76.65,0.48,3,6,1,1080p,47.164,1.049054142204827,1.62,Signup,,0
300,50,Female,Brazil,"Casual Viewer",111.81,Standard,13.99,Horror,Series,"Smart TV",Tizen/WebOS,2023-03-04,March,2023,58,63.9,0.68,1,8,4,1080p,44.00000000000001,0.9076682316118936,1.03,,,0
301,21,Male,Brazil,"Casual Viewer",274.74,Standard,13.99,Sci-Fi,Movie,Mobile,iOS/Android,2023-12-29,December,2023,57.83,53.19,0.86,1,2,3,1080p,49.132000000000005,1.0872344425643918,1.58,,,0
301,21,Male,Brazil,"Casual Viewer",274.74,Basic,7.99,Comedy,Movie,Mobile,iOS/Android,2023-09-02,September,2023,41.22,52.46,0.77,6,2,0,1080p,40.788,0.7857415173465497,2.14,,,0
301,21,Male,Brazil,"Casual Viewer",274.74,Premium,19.99,Thriller,Movie,"Smart TV",Tizen/WebOS,2023-04-21,April,2023,74.24,78.22,0.36,7,0,0,720p,41.895999999999994,0.9491178726668371,1.94,Upgrade,,0
301,21,Male,Brazil,"Casual Viewer",274.74,Premium,19.99,Drama,Series,Desktop,Windows/macOS,2023-02-25,February,2023,47.99,48.33,0.93,2,5,2,480p,47.496,0.9929650320711774,2.29,Cancellation,"Found Alternative",1
303,31,Female,France,"Power User",137,Standard,13.99,Documentary,Series,Desktop,Windows/macOS,2023-08-10,August,2023,211.43,253.98,0.33,8,1,0,1080p,96.172,0.832467123395543,0.33,Renewal,,0
303,31,Female,France,"Power User",137,Premium,19.99,Drama,Series,Mobile,iOS/Android,2023-07-13,July,2023,220.41,222.53,1,5,3,2,480p,119.264,0.9904731946254437,1.7,Signup,,0
303,31,Female,France,"Power User",137,Basic,7.99,Comedy,Series,Mobile,iOS/Android,2023-03-02,March,2023,62.73,80.02,0.33,9,8,4,1080p,36.891999999999996,0.7839290177455636,2.13,,,0
304,38,Non-Binary,India,"Casual Viewer",656.19,Premium,19.99,Animation,Movie,Tablet,iPadOS/Android,2023-12-18,December,2023,42.94,43.76,0.88,5,5,4,1080p,44.57599999999999,0.9812614259597806,1.85,,,0
304,38,Non-Binary,India,"Casual Viewer",656.19,Basic,7.99,Romance,Series,"Smart TV",Tizen/WebOS,2023-11-21,November,2023,84.84,101.48,0.98,8,1,3,1080p,64.93599999999999,0.8360268033109972,2.37,,,0
304,38,Non-Binary,India,"Casual Viewer",656.19,Basic,7.99,Documentary,Series,"Smart TV",Tizen/WebOS,2023-08-28,August,2023,54.61,57.91,0.55,8,6,0,720p,39.944,0.943015023312036,2.22,,,0
305,37,Female,UK,"Casual Viewer",667.39,Standard,13.99,Romance,Movie,"Smart TV",Tizen/WebOS,2023-09-29,September,2023,70.89,64.94,0.43,1,2,1,480p,41.456,1.0916230366492148,0.89,,,0
305,37,Female,UK,"Casual Viewer",667.39,Standard,13.99,Thriller,Movie,Desktop,Windows/macOS,2023-05-23,May,2023,57.82,72.4,0.31,7,3,1,4K,33.827999999999996,0.7986187845303867,1.92,,,0
306,25,Male,UK,"At-Risk User",410.9,Premium,19.99,Animation,Series,Desktop,Windows/macOS,2023-07-05,July,2023,8.31,10.45,0.63,1,1,1,1080p,22.424,0.7952153110047848,2.19,Signup,,0
307,24,Female,Canada,"At-Risk User",15.04,Premium,19.99,Horror,Movie,Mobile,iOS/Android,2023-09-29,September,2023,3.68,3.77,0.47,7,0,0,1080p,16.971999999999998,0.9761273209549072,2.19,,,0
307,24,Female,Canada,"At-Risk User",15.04,Standard,13.99,Drama,Series,Desktop,Windows/macOS,2023-06-12,June,2023,7.82,9.56,0.67,8,4,3,720p,24.828,0.8179916317991631,2.07,,,0
308,20,Male,Brazil,"Power User",236.76,Standard,13.99,Thriller,Series,Mobile,iOS/Android,2023-10-18,October,2023,102.43,105.03,0.53,3,8,3,240p,57.47200000000001,0.9752451680472246,0.33,,,0
309,34,Female,France,"New User",497.37,Standard,13.99,Animation,Series,Mobile,iOS/Android,2023-10-17,October,2023,37.67,47.23,0.41,4,4,0,4K,28.168000000000003,0.797586279906839,2.5,,,0
309,34,Female,France,"New User",497.37,Standard,13.99,Documentary,Movie,Mobile,iOS/Android,2023-07-01,July,2023,9.67,8.79,0.44,4,1,3,720p,18.168,1.100113765642776,0.21,Cancellation,Technical,1
310,50,Female,France,"At-Risk User",785.14,Standard,13.99,Action,Documentary,Tablet,iPadOS/Android,2023-09-11,September,2023,8.65,9.48,0.91,3,1,4,1080p,31.360000000000003,0.9124472573839663,0.65,Renewal,,0
310,50,Female,France,"At-Risk User",785.14,Premium,19.99,Comedy,Documentary,Tablet,iPadOS/Android,2023-07-20,July,2023,15.47,15.95,0.4,7,1,2,720p,19.588,0.9699059561128528,0.72,Renewal,,0
310,50,Female,France,"At-Risk User",785.14,Basic,7.99,Thriller,Series,Desktop,Windows/macOS,2023-05-26,May,2023,6.49,7.24,0.86,7,2,0,480p,30.195999999999998,0.8964088397790055,0.78,,,0
312,39,Male,UK,"At-Risk User",215.24,Basic,7.99,Documentary,Series,Mobile,iOS/Android,2023-03-01,March,2023,9.2,9,0.89,7,8,4,1080p,31.779999999999998,1.0222222222222221,1.78,,,0
313,39,Male,UK,"At-Risk User",510.86,Premium,19.99,Romance,Movie,Tablet,iPadOS/Android,2023-08-25,August,2023,18.32,21.85,0.5,1,6,2,240p,22.628,0.8384439359267735,1.09,Renewal,,0
314,63,Female,USA,"At-Risk User",436.59,Premium,19.99,Documentary,Series,"Smart TV",Tizen/WebOS,2023-03-16,March,2023,23.84,24.4,0.74,9,4,4,1080p,33.83599999999999,0.9770491803278689,1.71,,,0
314,63,Female,USA,"At-Risk User",436.59,Standard,13.99,Documentary,Series,Mobile,iOS/Android,2023-02-07,February,2023,25.14,24.91,0.36,8,4,3,1080p,22.456000000000003,1.009233239662786,1.27,,,0
315,47,Female,France,"New User",626.08,Standard,13.99,Drama,Series,Desktop,Windows/macOS,2023-12-27,December,2023,18.05,20.78,0.84,7,8,1,1080p,33.92,0.868623676612127,2.08,,,0
315,47,Female,France,"New User",626.08,Premium,19.99,Documentary,Series,"Smart TV",Tizen/WebOS,2023-05-17,May,2023,13.43,14.03,0.55,2,1,1,720p,22.272,0.9572344975053457,0.74,,,0
318,62,Male,India,"Power User",437.6,Standard,13.99,Sci-Fi,Movie,Tablet,iPadOS/Android,2023-10-07,October,2023,153.82,155.03,0.82,8,1,1,720p,87.728,0.9921950590208346,1.85,,,0
319,25,Female,UK,"Power User",770.76,Standard,13.99,Sci-Fi,Movie,Tablet,iPadOS/Android,2023-05-18,May,2023,248.98,317.21,0.66,1,3,2,720p,119.592,0.7849058983008103,0.36,,,0
320,44,Female,Brazil,"Power User",280.08,Basic,7.99,Romance,Movie,Desktop,Windows/macOS,2023-11-04,November,2023,213.62,262.24,0.83,5,1,3,1080p,111.34800000000001,0.8145973154362416,1.1,,,0
321,44,Female,France,"Power User",509.77,Premium,19.99,Sci-Fi,Movie,Mobile,iOS/Android,2023-07-23,July,2023,137.42,130.67,0.34,2,7,3,1080p,65.568,1.0516568454886355,0.87,Cancellation,Price,1
322,51,Male,Brazil,"Casual Viewer",746.3,Standard,13.99,Drama,Series,Tablet,iPadOS/Android,2023-07-08,July,2023,34.41,42.06,0.52,1,3,4,720p,29.863999999999997,0.8181169757489299,2.46,Renewal,,0
322,51,Male,Brazil,"Casual Viewer",746.3,Standard,13.99,Drama,Documentary,Desktop,Windows/macOS,2023-05-02,May,2023,16.28,15.19,0.44,1,1,0,480p,20.412,1.0717577353522054,1.2,,,0
322,51,Male,Brazil,"Casual Viewer",746.3,Premium,19.99,Action,Documentary,Tablet,iPadOS/Android,2023-03-10,March,2023,54.33,59.42,0.49,3,8,4,720p,37.532000000000004,0.9143386065297879,1.14,,,0
323,38,Female,France,"Casual Viewer",90.98,Basic,7.99,Comedy,Series,Tablet,iPadOS/Android,2023-12-25,December,2023,42.99,48.29,0.99,6,3,3,720p,48.396,0.8902464278318493,2.16,,,0
324,47,Female,Brazil,"Casual Viewer",750.41,Basic,7.99,Horror,Movie,"Smart TV",Tizen/WebOS,2023-12-11,December,2023,33.65,40.22,0.64,9,7,4,1080p,34.559999999999995,0.8366484336151169,0.22,Renewal,,0
324,47,Female,Brazil,"Casual Viewer",750.41,Basic,7.99,Comedy,Documentary,"Smart TV",Tizen/WebOS,2023-05-01,May,2023,83.35,86.92,0.35,4,5,1,480p,44.63999999999999,0.9589277496548549,2.01,,,0
325,50,Non-Binary,USA,"Casual Viewer",553.43,Basic,7.99,Action,Movie,Tablet,iPadOS/Android,2023-05-09,May,2023,46.99,60.1,1,1,0,0,1080p,48.99600000000001,0.7818635607321132,1.01,,,0
326,45,Female,Germany,"Casual Viewer",63.59,Premium,19.99,Thriller,Series,Desktop,Windows/macOS,2023-12-10,December,2023,46.06,50.39,0.53,1,4,3,480p,35.024,0.9140702520341338,0.51,,,0
326,45,Female,Germany,"Casual Viewer",63.59,Standard,13.99,Thriller,Series,Desktop,Windows/macOS,2023-12-04,December,2023,61.06,76.88,0.52,1,5,2,1080p,40.224000000000004,0.7942247658688867,1.97,,,0
326,45,Female,Germany,"Casual Viewer",63.59,Basic,7.99,Drama,Series,Mobile,iOS/Android,2023-11-12,November,2023,56.67,59.89,0.53,2,8,3,720p,39.467999999999996,0.9462347637335115,1.8,,,0
326,45,Female,Germany,"Casual Viewer",63.59,Standard,13.99,Drama,Movie,Tablet,iPadOS/Android,2023-03-29,March,2023,22.28,27.91,0.51,5,0,4,1080p,25.212,0.7982801863131495,1.17,,,0
327,64,Male,Canada,"Power User",247.76,Basic,7.99,Horror,Series,"Smart TV",Tizen/WebOS,2023-04-29,April,2023,214.98,221.93,0.71,9,7,3,1080p,109.092,0.9686838192222772,0.59,Cancellation,"Found Alternative",1
328,50,Female,Brazil,"At-Risk User",569.46,Premium,19.99,Documentary,Movie,Mobile,iOS/Android,2023-06-25,June,2023,14.76,15.12,0.99,7,2,2,1080p,37.204,0.9761904761904763,2.11,Renewal,,0
329,22,Female,France,"New User",63.21,Standard,13.99,Romance,Series,"Smart TV",Tizen/WebOS,2023-09-05,September,2023,48.92,62.76,0.39,5,2,0,1080p,32.568,0.7794773741236457,2.19,,,0
329,22,Female,France,"New User",63.21,Basic,7.99,Romance,Series,Desktop,Windows/macOS,2023-02-16,February,2023,34.1,40.11,0.62,8,1,1,480p,33.839999999999996,0.850162054350536,2.44,,,0
330,36,Female,France,"Casual Viewer",469.91,Basic,7.99,Romance,Movie,Mobile,iOS/Android,2023-07-24,July,2023,62.69,61.49,0.61,6,5,4,720p,44.876000000000005,1.0195153683525775,0.78,,,0
331,21,Female,France,"Casual Viewer",283.25,Premium,19.99,Drama,Series,Desktop,Windows/macOS,2023-06-28,June,2023,48.46,53.31,0.96,3,8,3,1080p,49.284,0.9090226974301256,1.11,,,0
332,52,Male,Canada,"At-Risk User",500.52,Standard,13.99,Sci-Fi,Series,Mobile,iOS/Android,2023-11-12,November,2023,12.29,15.46,0.75,3,0,3,1080p,28.016000000000002,0.7949547218628719,1.06,,,0
332,52,Male,Canada,"At-Risk User",500.52,Basic,7.99,Horror,Series,Mobile,iOS/Android,2023-06-24,June,2023,25.78,29.44,0.32,9,2,3,1080p,22.012,0.8756793478260869,0.39,Renewal,,0
332,52,Male,Canada,"At-Risk User",500.52,Standard,13.99,Documentary,Series,Desktop,Windows/macOS,2023-03-11,March,2023,29.2,27.24,0.4,6,1,3,1080p,24.88,1.0719530102790016,1.97,Renewal,,0
333,34,Female,France,"Casual Viewer",46.14,Standard,13.99,Horror,Series,Tablet,iPadOS/Android,2023-07-31,July,2023,30.08,27.63,0.72,8,5,2,1080p,35.232,1.0886717336228737,1.64,,,0
333,34,Female,France,"Casual Viewer",46.14,Basic,7.99,Comedy,Movie,"Smart TV",Tizen/WebOS,2023-05-31,May,2023,47.84,55.28,0.88,8,2,3,4K,47.536,0.865412445730825,0.5,,,0
333,34,Female,France,"Casual Viewer",46.14,Premium,19.99,Drama,Movie,Desktop,Windows/macOS,2023-04-03,April,2023,60.86,78.7,0.41,2,3,0,1080p,37.044,0.7733163913595934,0.46,Downgrade,,0
334,61,Male,USA,"At-Risk User",698.51,Premium,19.99,Sci-Fi,Movie,"Smart TV",Tizen/WebOS,2023-10-23,October,2023,9.98,11.03,0.68,1,1,1,1080p,24.592,0.9048050770625568,2.42,,,0
334,61,Male,USA,"At-Risk User",698.51,Standard,13.99,Thriller,Series,Desktop,Windows/macOS,2023-09-13,September,2023,6.89,7.16,0.98,6,0,0,720p,33.356,0.962290502793296,1.07,Renewal,,0
334,61,Male,USA,"At-Risk User",698.51,Premium,19.99,Action,Movie,Desktop,Windows/macOS,2023-06-18,June,2023,12.78,12.47,0.86,8,0,0,720p,32.512,1.0248596631916598,0.27,,,0
334,61,Male,USA,"At-Risk User",698.51,Standard,13.99,Animation,Movie,Tablet,iPadOS/Android,2023-04-27,April,2023,18.68,20.36,0.42,8,0,0,480p,21.672,0.9174852652259332,0.34,Upgrade,,0
335,45,Female,France,"Casual Viewer",779.06,Basic,7.99,Animation,Movie,Tablet,iPadOS/Android,2023-08-07,August,2023,74.89,75.59,0.89,4,7,4,1080p,57.756,0.9907395158089694,0.74,Downgrade,,0
336,47,Male,France,"New User",775.41,Premium,19.99,Drama,Series,"Smart TV",Tizen/WebOS,2023-02-05,February,2023,17.45,16.82,0.84,3,0,4,1080p,33.28,1.0374554102259215,2.26,,,0
337,46,Female,UK,"Power User",602.22,Standard,13.99,Action,Movie,Mobile,iOS/Android,2023-06-23,June,2023,90.25,108.63,0.35,9,0,0,240p,48.4,0.8308018042897911,0.93,Signup,,0
337,46,Female,UK,"Power User",602.22,Basic,7.99,Sci-Fi,Movie,Mobile,iOS/Android,2023-03-11,March,2023,167.68,201.38,0.87,3,1,3,720p,93.77199999999999,0.8326546826894429,2.23,,,0
337,46,Female,UK,"Power User",602.22,Basic,7.99,Horror,Documentary,Desktop,Windows/macOS,2023-03-08,March,2023,116.34,146.9,0.66,8,7,0,720p,67.93599999999999,0.7919673247106875,1.25,Signup,,0
339,23,Male,Australia,"Power User",609.03,Basic,7.99,Horror,Series,Desktop,Windows/macOS,2023-11-14,November,2023,290.87,339.13,0.34,1,5,0,1080p,126.74800000000002,0.8576946893521659,1.12,Renewal,,0
340,52,Non-Binary,Canada,"Casual Viewer",29.42,Standard,13.99,Thriller,Movie,"Smart TV",Tizen/WebOS,2023-04-18,April,2023,85.89,90.8,0.49,5,7,2,1080p,50.056,0.9459251101321586,1.34,,,0
340,52,Non-Binary,Canada,"Casual Viewer",29.42,Premium,19.99,Action,Movie,Desktop,Windows/macOS,2023-04-11,April,2023,88.65,82.37,0.65,4,8,0,1080p,55.76,1.0762413500060701,0.34,Upgrade,,0
341,58,Male,France,"Power User",27.48,Standard,13.99,Sci-Fi,Movie,Desktop,Windows/macOS,2023-11-18,November,2023,80.44,87.07,0.66,5,5,2,1080p,52.976,0.9238543700470886,2.29,Downgrade,,0
341,58,Male,France,"Power User",27.48,Standard,13.99,Horror,Movie,Tablet,iPadOS/Android,2023-10-28,October,2023,143.68,183.32,0.78,1,4,3,480p,81.37200000000001,0.783766092079424,0.73,,,0
341,58,Male,France,"Power User",27.48,Standard,13.99,Horror,Movie,"Smart TV",Tizen/WebOS,2023-03-09,March,2023,128.65,158.29,0.64,5,5,2,720p,71.66000000000001,0.8127487522901006,2.02,,,0
342,54,Female,UK,"Casual Viewer",265.65,Basic,7.99,Drama,Series,Mobile,iOS/Android,2023-10-12,October,2023,31.76,40.38,0.37,9,8,0,1080p,26.104000000000003,0.7865279841505696,0.71,Signup,,0
342,54,Female,UK,"Casual Viewer",265.65,Standard,13.99,Comedy,Series,"Smart TV",Tizen/WebOS,2023-06-20,June,2023,26.99,33.47,0.9,8,3,3,1080p,39.396,0.8063937854795339,1.84,,,0
343,41,Female,USA,"New User",396.03,Basic,7.99,Horror,Movie,Tablet,iPadOS/Android,2023-04-11,April,2023,13.67,17.37,0.31,3,3,3,720p,15.767999999999999,0.7869890616004606,1.32,Renewal,,0
343,41,Female,USA,"New User",396.03,Premium,19.99,Sci-Fi,Series,"Smart TV",Tizen/WebOS,2023-03-01,March,2023,27.7,26.91,0.53,4,6,2,1080p,28.08,1.0293571163136381,1.37,,,0
344,46,Female,UK,"Casual Viewer",618.62,Standard,13.99,Thriller,Documentary,"Smart TV",Tizen/WebOS,2023-08-01,August,2023,57.48,52.39,0.78,2,7,2,720p,46.791999999999994,1.0971559457911815,0.24,Renewal,,0
344,46,Female,UK,"Casual Viewer",618.62,Basic,7.99,Documentary,Series,Tablet,iPadOS/Android,2023-02-18,February,2023,45.79,53.31,0.78,6,7,0,480p,42.916,0.8589382854999061,1.92,,,0
345,63,Female,Canada,"Casual Viewer",549.8,Premium,19.99,Action,Documentary,Mobile,iOS/Android,2023-06-07,June,2023,38.16,43.05,0.43,4,6,1,720p,28.964000000000002,0.886411149825784,0.94,Upgrade,,0
346,48,Female,France,"Casual Viewer",362.26,Basic,7.99,Drama,Movie,Tablet,iPadOS/Android,2023-11-13,November,2023,79.32,74.45,0.69,9,6,2,1080p,54.227999999999994,1.0654130288784418,1.08,,,0
346,48,Female,France,"Casual Viewer",362.26,Basic,7.99,Documentary,Series,"Smart TV",Tizen/WebOS,2023-09-28,September,2023,61.12,77.11,0.88,3,6,0,4K,51.448,0.7926338996239138,2.32,Cancellation,Technical,1
348,50,Male,Canada,"Casual Viewer",797.73,Basic,7.99,Thriller,Documentary,Mobile,iOS/Android,2023-09-05,September,2023,46.38,46.66,0.31,8,8,0,1080p,29.452000000000005,0.9939991427346765,1.97,,,0
349,38,Female,Germany,"Power User",346.68,Standard,13.99,Horror,Series,Tablet,iPadOS/Android,2023-04-07,April,2023,155.17,177.25,0.34,8,2,3,720p,73.868,0.8754301833568405,0.17,Downgrade,,0
350,49,Female,Australia,"Casual Viewer",366.6,Standard,13.99,Romance,Series,Desktop,Windows/macOS,2023-12-13,December,2023,17.61,21.09,0.44,4,7,2,720p,21.144000000000002,0.8349928876244666,1.28,,,0
350,49,Female,Australia,"Casual Viewer",366.6,Premium,19.99,Documentary,Series,"Smart TV",Tizen/WebOS,2023-10-25,October,2023,82.94,77.42,0.47,3,1,4,240p,47.876000000000005,1.0712994058382845,0.91,Renewal,,0
350,49,Female,Australia,"Casual Viewer",366.6,Standard,13.99,Horror,Documentary,Tablet,iPadOS/Android,2023-04-12,April,2023,32.05,35.73,0.87,2,8,0,1080p,39.82,0.8970053176602295,0.46,,,0
351,40,Female,Brazil,"Casual Viewer",139.26,Premium,19.99,Horror,Series,Mobile,iOS/Android,2023-11-24,November,2023,62.33,79.12,0.55,5,3,4,1080p,42.432,0.7877906976744186,1.17,,,0
351,40,Female,Brazil,"Casual Viewer",139.26,Standard,13.99,Animation,Movie,"Smart TV",Tizen/WebOS,2023-02-17,February,2023,47.04,59.95,0.44,8,4,0,480p,33.616,0.7846538782318598,1.67,Signup,,0
352,50,Male,India,"Casual Viewer",637.9,Standard,13.99,Thriller,Series,Mobile,iOS/Android,2023-07-30,July,2023,79.64,78.53,0.6,6,0,4,4K,51.156000000000006,1.0141347255825799,2.25,Signup,,0
352,50,Male,India,"Casual Viewer",637.9,Basic,7.99,Horror,Movie,Tablet,iPadOS/Android,2023-05-02,May,2023,76.23,93.17,0.97,3,2,2,720p,60.592,0.8181818181818182,1.57,,,0
353,20,Male,Brazil,"Casual Viewer",558.01,Basic,7.99,Documentary,Series,Mobile,iOS/Android,2023-10-08,October,2023,44.95,49.25,0.81,3,0,4,720p,42.88,0.9126903553299492,1.36,,,0
353,20,Male,Brazil,"Casual Viewer",558.01,Standard,13.99,Animation,Series,Desktop,Windows/macOS,2023-07-13,July,2023,76.18,93.46,0.72,4,3,2,720p,52.872,0.8151080676225124,1.02,,,0
353,20,Male,Brazil,"Casual Viewer",558.01,Basic,7.99,Thriller,Series,Tablet,iPadOS/Android,2023-06-11,June,2023,44.09,48.91,0.52,1,7,0,1080p,33.43600000000001,0.9014516458801882,1.84,,,0
354,35,Female,USA,"Casual Viewer",184.41,Standard,13.99,Animation,Series,Desktop,Windows/macOS,2023-02-22,February,2023,75.03,88.45,0.93,9,7,0,480p,59.711999999999996,0.8482758620689655,0.25,,,0
356,59,Non-Binary,UK,"New User",547.59,Premium,19.99,Animation,Series,Desktop,Windows/macOS,2023-11-20,November,2023,19.22,23.08,0.44,2,2,4,720p,21.287999999999997,0.8327556325823223,0.26,,,0
356,59,Non-Binary,UK,"New User",547.59,Premium,19.99,Thriller,Movie,"Smart TV",Tizen/WebOS,2023-07-11,July,2023,43.19,54.17,1,4,2,4,1080p,48.47599999999999,0.7973047812442311,1.94,,,0
356,59,Non-Binary,UK,"New User",547.59,Standard,13.99,Romance,Movie,"Smart TV",Tizen/WebOS,2023-02-19,February,2023,29.29,27.32,0.42,3,7,3,720p,24.916000000000004,1.072108345534407,2.46,,,0
356,59,Non-Binary,UK,"New User",547.59,Standard,13.99,Comedy,Movie,"Smart TV",Tizen/WebOS,2023-02-11,February,2023,32.21,32.98,0.94,6,5,2,1080p,42.284000000000006,0.9766525166767739,1.98,Downgrade,,0
357,48,Female,Brazil,"New User",527.06,Basic,7.99,Sci-Fi,Movie,"Smart TV",Tizen/WebOS,2023-11-21,November,2023,49.81,61.16,0.56,7,4,0,1080p,38.224000000000004,0.814421190320471,0.91,,,0
357,48,Female,Brazil,"New User",527.06,Standard,13.99,Action,Movie,Tablet,iPadOS/Android,2023-09-21,September,2023,54.6,63.47,0.87,4,3,3,1080p,48.739999999999995,0.8602489365054357,1.15,Renewal,,0
357,48,Female,Brazil,"New User",527.06,Standard,13.99,Romance,Series,Mobile,iOS/Android,2023-08-29,August,2023,23.41,27.54,0.43,3,6,1,1080p,22.864000000000004,0.8500363108206246,2.14,Signup,,0
357,48,Female,Brazil,"New User",527.06,Premium,19.99,Horror,Series,Desktop,Windows/macOS,2023-02-10,February,2023,56.13,59.86,0.45,5,1,2,1080p,36.952,0.9376879385232209,1.11,,,0
358,20,Male,Canada,"Power User",225.88,Premium,19.99,Horror,Series,"Smart TV",Tizen/WebOS,2023-03-23,March,2023,119.38,128.06,0.56,9,8,3,4K,66.75200000000001,0.9322192722161486,0.52,Downgrade,,0
360,63,Female,Australia,"New User",129.34,Premium,19.99,Sci-Fi,Series,Mobile,iOS/Android,2023-09-27,September,2023,30.12,38.98,0.74,4,3,3,1080p,35.448,0.7727039507439714,0.45,,,0
360,63,Female,Australia,"New User",129.34,Basic,7.99,Documentary,Series,Tablet,iPadOS/Android,2023-05-30,May,2023,25.4,23.26,0.6,3,3,3,1080p,28.76,1.0920034393809113,0.5,,,0
360,63,Female,Australia,"New User",129.34,Premium,19.99,Romance,Movie,Mobile,iOS/Android,2023-04-18,April,2023,27.88,27.21,0.41,7,5,4,1080p,25.351999999999997,1.0246233002572582,0.72,Signup,,0
361,41,Female,Germany,"At-Risk User",351.54,Premium,19.99,Comedy,Series,Tablet,iPadOS/Android,2023-11-06,November,2023,13.99,17.81,0.4,3,3,0,720p,18.196,0.7855137563166761,0.57,,,0
361,41,Female,Germany,"At-Risk User",351.54,Basic,7.99,Documentary,Series,Desktop,Windows/macOS,2023-06-24,June,2023,24.48,31.69,0.46,5,1,1,1080p,24.592,0.7724834332597034,0.82,,,0
362,49,Male,Canada,"Casual Viewer",755.46,Premium,19.99,Comedy,Movie,Tablet,iPadOS/Android,2023-05-16,May,2023,66.96,79.95,0.45,1,6,2,720p,40.484,0.8375234521575984,1.82,Signup,,0
362,49,Male,Canada,"Casual Viewer",755.46,Premium,19.99,Comedy,Movie,"Smart TV",Tizen/WebOS,2023-03-01,March,2023,25.81,23.32,0.87,3,4,0,1080p,37.024,1.1067753001715266,1.99,,,0
363,64,Female,India,"New User",341.58,Premium,19.99,Animation,Documentary,Tablet,iPadOS/Android,2023-09-13,September,2023,58.4,53.02,0.6,6,8,2,1080p,42.56,1.1014711429649189,0.71,,,0
363,64,Female,India,"New User",341.58,Standard,13.99,Romance,Series,Desktop,Windows/macOS,2023-03-13,March,2023,18.68,22.28,0.89,6,7,2,1080p,35.872,0.8384201077199281,1.55,Signup,,0
363,64,Female,India,"New User",341.58,Standard,13.99,Comedy,Documentary,Tablet,iPadOS/Android,2023-02-12,February,2023,22.42,20.22,0.91,4,8,2,1080p,37.467999999999996,1.1088031651829873,1.71,,,0
364,39,Female,India,"At-Risk User",514.44,Standard,13.99,Documentary,Movie,Mobile,iOS/Android,2023-04-14,April,2023,18.38,22.07,0.79,1,2,1,1080p,31.252,0.8328047122791119,1.3,Renewal,,0
365,40,Male,Australia,"Casual Viewer",324.1,Basic,7.99,Comedy,Series,Tablet,iPadOS/Android,2023-05-25,May,2023,27.79,31.75,0.83,5,5,3,480p,37.016,0.8752755905511811,1.18,,,0
365,40,Male,Australia,"Casual Viewer",324.1,Basic,7.99,Romance,Series,Desktop,Windows/macOS,2023-02-18,February,2023,59.11,55.52,0.53,7,5,1,720p,41.044,1.0646613832853025,1.35,,,0
366,19,Female,India,"Power User",226.63,Basic,7.99,Drama,Series,Mobile,iOS/Android,2023-04-11,April,2023,102.5,132.16,0.7,9,1,3,240p,63.8,0.7755750605326877,2.15,,,0
366,19,Female,India,"Power User",226.63,Premium,19.99,Drama,Series,"Smart TV",Tizen/WebOS,2023-03-02,March,2023,246.97,314.29,0.51,9,6,0,720p,115.888,0.7858029208692608,0.21,,,0
367,44,Male,Canada,"New User",787.34,Basic,7.99,Drama,Movie,Desktop,Windows/macOS,2023-07-11,July,2023,46.32,50.44,0.87,1,0,1,240p,44.828,0.9183187946074545,0.38,,,0
367,44,Male,Canada,"New User",787.34,Standard,13.99,Sci-Fi,Movie,Mobile,iOS/Android,2023-05-02,May,2023,53.06,48.46,0.73,8,0,4,1080p,44.724000000000004,1.0949236483697895,1.47,Renewal,,0
